runtime_s,n_tracks,link_precision,link_recall,link_f1,link_tp,link_fp,link_fn,mean_coverage,median_coverage,mean_fragments_per_gt,max_fragments_per_gt,assigned_tracks,unassigned_tracks,median_position_error_px,mean_position_error_px,labelable_tracks,assignment_accuracy,assignment_weighted_accuracy,truth_label_purity,truth_label_median_error_px,n_assignment_rows,n_assignment_cols,n_assigned_pairs,n_unassigned_rows,duplicate_gt_assignments,high_cost_assignments,invalid_cost_assignments,assignment_mean_cost,assignment_median_cost,stage,peak_config,peak_family,peak_distance_weight,peak_intensity_weight,peak_sigma_weight,traj_config,seed,nposframe,poisson_noise,difficulty,total_peaks,mean_peaks_per_frame,median_peaks_per_frame,peak_objective,traj_objective
0.213274999987334,28,1.0,0.5024509803921569,0.6688417618270799,205,0,203,0.5452380952380952,0.4857142857142857,1.0,1.0,12,16,0.9695911920689028,1.2217765436425865,28,0.42857142857142855,0.5841836734693877,0.9751115101212899,1.1991134759639945,28,12,12,16,0,0,0,0.15813569103678068,0.16977181285619736,peak2peak,dist_meta_80_10_10,all_terms,0.8,0.1,0.1,position_only,1,3,80,"npos=3, noise=80",456,13.028571428571428,13.0,0.5547219887732135,0.5057666516851439
0.20508629991672933,28,1.0,0.4730392156862745,0.6422628951747088,193,0,215,0.5190476190476191,0.41428571428571426,1.0,1.0,12,16,0.9561653405223156,1.220415914540431,28,0.42857142857142855,0.5518987341772152,0.9609452114179006,1.0379571031505432,28,12,12,16,0,0,0,0.15937549248337746,0.16301940381526947,peak2peak,dist_meta_70_20_10,all_terms,0.7,0.2,0.1,position_only,1,3,80,"npos=3, noise=80",456,13.028571428571428,13.0,0.5300925424488828,0.4897605959125789
0.21393009996972978,25,1.0,0.5098039215686274,0.6753246753246753,208,0,200,0.5571428571428572,0.5857142857142856,1.0,1.0,12,13,0.920908743064585,1.2002570786596674,24,0.5,0.6341463414634146,0.942160174191134,1.235696796521619,25,12,12,13,0,0,0,0.161396699026227,0.17062755674123764,peak2peak,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,position_only,1,3,80,"npos=3, noise=80",456,13.028571428571428,13.0,0.568616595381072,0.5493158061450745
0.22509140009060502,26,1.0,0.39215686274509803,0.5633802816901409,160,0,248,0.44285714285714284,0.32857142857142857,1.0,1.0,12,14,1.0343269859008293,1.4685981151717076,26,0.46153846153846156,0.4732824427480916,0.9385419656971383,1.1385130252869855,26,12,12,14,0,0,0,0.17033951729536057,0.16429875791072845,peak2peak,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,position_only,1,3,80,"npos=3, noise=80",456,13.028571428571428,13.0,0.4595180667744418,0.45989776592615006
0.18118780001532286,33,1.0,0.2647058823529412,0.4186046511627907,108,0,300,0.3214285714285714,0.3,1.0,1.0,12,21,0.9908357443723493,1.194126797658997,32,0.375,0.36486486486486486,0.9729004329004329,1.17837503239892,33,12,12,21,0,0,0,0.15308864042162895,0.13438468426465988,peak2peak,distance_only,ablation,1.0,0.0,0.0,position_only,2,3,80,"npos=3, noise=80",437,12.485714285714286,12.0,0.3406735641268716,0.35708000359163156
0.19533199991565198,27,1.0,0.39215686274509803,0.5633802816901409,160,0,248,0.47380952380952385,0.44285714285714284,1.0,1.0,12,15,1.0783888769197312,1.6602568123560832,25,0.48,0.5751445086705202,0.8611190633242289,1.2309433899634716,27,12,12,15,0,0,0,0.21030610551436743,0.20932292193174362,peak2peak,intensity_only,ablation,0.0,1.0,0.0,position_only,2,3,80,"npos=3, noise=80",437,12.485714285714286,12.0,0.48237023980958044,0.49584313588661066
0.17638259998057038,22,1.0,0.4803921568627451,0.6490066225165563,196,0,212,0.5500000000000002,0.45714285714285713,1.0,1.0,12,10,1.0926460288902127,1.7681806450520532,20,0.6,0.6978851963746223,0.8936361883730304,1.1782867851794028,22,12,12,10,0,0,0,0.21418837209542593,0.2141735479235649,peak2peak,sigma_only,ablation,0.0,0.0,1.0,position_only,2,3,80,"npos=3, noise=80",437,12.485714285714286,12.0,0.5625886681061332,0.5992726235969669
0.20162539999000728,29,1.0,0.3161764705882353,0.48044692737430167,129,0,279,0.369047619047619,0.34285714285714286,1.0,1.0,12,17,0.9877307539935247,1.196253961159361,28,0.42857142857142855,0.4329608938547486,0.9704844006568144,1.168788032739366,29,12,12,17,0,0,0,0.15556795336306095,0.13438468426465988,peak2peak,dist_int_90_10,distance_intensity,0.9,0.1,0.0,position_only,2,3,80,"npos=3, noise=80",437,12.485714285714286,12.0,0.3937255121997921,0.41266294227188083
0.19497680000495166,27,1.0,0.3872549019607843,0.5583038869257951,158,0,250,0.43333333333333335,0.3857142857142857,1.0,1.0,12,15,0.9892832491829371,1.2018782381728135,26,0.46153846153846156,0.5083798882681564,0.9728564645231311,1.0974761158677373,27,12,12,15,0,0,0,0.15229420053462187,0.13124506920576096,peak2peak,dist_int_75_25,distance_intensity,0.75,0.25,0.0,position_only,2,3,80,"npos=3, noise=80",437,12.485714285714286,12.0,0.46003244785201836,0.4667044674009161
0.19494850002229214,27,1.0,0.40931372549019607,0.5808695652173913,167,0,241,0.4619047619047619,0.38571428571428573,1.0,1.0,12,15,0.9759397362348987,1.2041831589420573,27,0.4444444444444444,0.5286103542234333,0.9657225853304284,1.2866930997935464,27,12,12,15,0,0,0,0.15585680305957794,0.14151214808225632,peak2peak,dist_int_60_40,distance_intensity,0.6,0.4,0.0,position_only,2,3,80,"npos=3, noise=80",437,12.485714285714286,12.0,0.48154275220752024,0.47229475556759054
