runtime_s,n_tracks,link_precision,link_recall,link_f1,link_tp,link_fp,link_fn,mean_coverage,median_coverage,mean_fragments_per_gt_x,max_fragments_per_gt,assigned_tracks,unassigned_tracks,median_position_error_px,mean_position_error_px,labelable_tracks,assignment_accuracy,assignment_weighted_accuracy,truth_label_purity,truth_label_median_error_px,n_assignment_rows,n_assignment_cols,n_assigned_pairs,n_unassigned_rows,duplicate_gt_assignments,high_cost_assignments,invalid_cost_assignments,assignment_mean_cost,assignment_median_cost,stage,peak_config,peak_family,peak_distance_weight,peak_intensity_weight,peak_sigma_weight,traj_config,traj_family,traj_position_weight,traj_length_weight,traj_start_frame_weight,seed,nposframe,poisson_noise,difficulty,candidate_tracks,total_peaks,mean_peaks_per_frame,median_peaks_per_frame,peak_objective,traj_objective,mota,motp,idf1,recall,precision,num_switches,motp_manual,mean_fragments_per_gt_y
0.1290382998995483,30,1.0,0.3651960784313725,0.5350089766606821,149,0,259,0.4214285714285714,0.3571428571428571,1.0,1.0,12,18,0.8681587212178861,1.1093497270234751,30,0.4,0.4359605911330049,0.9527904319622584,1.2043514288416672,30,12,12,18,0,0,0,0.1496433448046445,0.1376351192593574,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_90_10,position_start,0.9,0.0,0.1,1,3,80,"npos=3, noise=80",30,456,13.028571428571428,13.0,0.4350001246528676,0.4181348002582448,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.1271100998856127,30,1.0,0.3651960784313725,0.5350089766606821,149,0,259,0.4214285714285714,0.3571428571428571,1.0,1.0,12,18,0.8681587212178861,1.1093497270234751,30,0.4,0.4359605911330049,0.9527904319622584,1.2043514288416672,30,12,12,18,0,0,0,0.1441472359001636,0.122341938316822,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_75_25,position_start,0.75,0.0,0.25,1,3,80,"npos=3, noise=80",30,456,13.028571428571428,13.0,0.4350001246528676,0.4181348002582448,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.1269944999366998,30,1.0,0.3651960784313725,0.5350089766606821,149,0,259,0.4214285714285714,0.3571428571428571,1.0,1.0,12,18,0.8681587212178861,1.1093497270234751,30,0.4,0.4359605911330049,0.9527904319622584,1.2043514288416672,30,12,12,18,0,0,0,0.1386511229599515,0.0978735573589801,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_60_40,position_start,0.6,0.0,0.4,1,3,80,"npos=3, noise=80",30,456,13.028571428571428,13.0,0.4350001246528676,0.4181348002582448,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.1157881999388337,30,1.0,0.4068627450980392,0.578397212543554,166,0,242,0.4738095238095237,0.4,1.0,1.0,12,18,0.9246395032171992,1.361052967632192,30,0.4,0.4901477832512315,0.9527904319622584,1.2043514288416672,30,12,12,18,0,0,0,0.3317836150527,0.3655567765235901,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_80_10_10,all_terms,0.8,0.1,0.1,1,3,80,"npos=3, noise=80",30,456,13.028571428571428,13.0,0.4777057565747781,0.4455973407024711,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.1200751999858766,30,1.0,0.4068627450980392,0.578397212543554,166,0,242,0.4738095238095237,0.4,1.0,1.0,12,18,0.9246395032171992,1.361052967632192,30,0.4,0.4901477832512315,0.9527904319622584,1.2043514288416672,30,12,12,18,0,0,0,0.4993731627861659,0.5429871380329132,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_70_20_10,all_terms,0.7,0.2,0.1,1,3,80,"npos=3, noise=80",30,456,13.028571428571428,13.0,0.4777057565747781,0.4455973407024711,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.1088266000151634,30,1.0,0.4068627450980392,0.578397212543554,166,0,242,0.4738095238095237,0.4,1.0,1.0,12,18,0.9246395032171992,1.361052967632192,30,0.4,0.4901477832512315,0.9527904319622584,1.2043514288416672,30,12,12,18,0,0,0,0.4977960564816991,0.5368461310863495,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_60_20_20,all_terms,0.6,0.2,0.2,1,3,80,"npos=3, noise=80",30,456,13.028571428571428,13.0,0.4777057565747781,0.4455973407024711,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.1401263000443577,30,1.0,0.4068627450980392,0.578397212543554,166,0,242,0.4738095238095237,0.4,1.0,1.0,12,18,0.9246395032171992,1.361052967632192,30,0.4,0.4901477832512315,0.9527904319622584,1.2043514288416672,30,12,12,18,0,0,0,0.7191459496195117,0.779398649930954,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,3,80,"npos=3, noise=80",30,456,13.028571428571428,13.0,0.4777057565747781,0.4455973407024711,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.0760285998694598,27,1.0,0.409313725490196,0.5808695652173913,167,0,241,0.4619047619047619,0.3857142857142857,1.0,1.0,12,15,0.9759397324664782,1.204183159301877,27,0.4444444444444444,0.5286103542234333,0.9657225853304284,1.2866931006851066,27,12,12,15,0,0,0,0.1558567956089973,0.1415121480822563,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,position_only,ablation,1.0,0.0,0.0,2,3,80,"npos=3, noise=80",27,437,12.485714285714286,12.0,0.4815427522216518,0.4722947555675905,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.01572209992446,27,1.0,0.5441176470588235,0.7047619047619048,222,0,186,0.6095238095238096,0.5142857142857142,1.0,1.0,12,15,35.312183876943095,37.703582803540336,27,0.074074074074074,0.0844686648501362,0.9657225853304284,1.2866931006851066,27,12,12,15,0,0,0,1.366666658471028,1.699999988079071,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,length_only,ablation,0.0,1.0,0.0,2,3,80,"npos=3, noise=80",27,437,12.485714285714286,12.0,0.4874322044894251,0.2526515577469256,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.0125861000269651,27,1.0,0.4681372549019608,0.6377295492487479,191,0,217,0.5214285714285715,0.4142857142857142,1.0,1.0,12,15,38.513963503390336,41.1265632827199,27,0.074074074074074,0.0844686648501362,0.9657225853304284,1.2866931006851066,27,12,12,15,0,0,0,0.0666666676600774,0.0,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,start_only,ablation,0.0,0.0,1.0,2,3,80,"npos=3, noise=80",27,437,12.485714285714286,12.0,0.4318922172090372,0.2304355628347704,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
