runtime_s,n_tracks,link_precision,link_recall,link_f1,link_tp,link_fp,link_fn,mean_coverage,median_coverage,mean_fragments_per_gt_x,max_fragments_per_gt,assigned_tracks,unassigned_tracks,median_position_error_px,mean_position_error_px,labelable_tracks,assignment_accuracy,assignment_weighted_accuracy,truth_label_purity,truth_label_median_error_px,n_assignment_rows,n_assignment_cols,n_assigned_pairs,n_unassigned_rows,duplicate_gt_assignments,high_cost_assignments,invalid_cost_assignments,assignment_mean_cost,assignment_median_cost,stage,peak_config,peak_family,peak_distance_weight,peak_intensity_weight,peak_sigma_weight,traj_config,seed,nposframe,poisson_noise,difficulty,total_peaks,mean_peaks_per_frame,median_peaks_per_frame,peak_objective,traj_objective,mota,motp,idf1,recall,precision,num_switches,motp_manual,mean_fragments_per_gt_y
0.4304247999098152,26,1.0,0.4019607843137255,0.5734265734265734,164,0,244,0.4380952380952381,0.3714285714285714,1.0,1.0,12,14,0.991890177832925,1.3554203021985758,26,0.4615384615384615,0.4705882352941176,0.932210895875274,1.1372561934018983,26,12,12,14,0,0,0,0.1643496248871088,0.1652976348996162,peak2peak,dist_sig_60_40,distance_sigma,0.6,0.0,0.4,position_only,1,3,80,"npos=3, noise=80",456,13.028571428571428,13.0,0.4631057433643404,0.4607572819337525,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.3193351000081748,28,1.0,0.5024509803921569,0.6688417618270799,205,0,203,0.5452380952380952,0.4857142857142857,1.0,1.0,12,16,0.969591190250062,1.2217765432767838,28,0.4285714285714285,0.5841836734693877,0.97511151012129,1.1991134780139925,28,12,12,16,0,0,0,0.1581356910367806,0.1697718128561973,peak2peak,dist_meta_80_10_10,all_terms,0.8,0.1,0.1,position_only,1,3,80,"npos=3, noise=80",456,13.028571428571428,13.0,0.5547219887800342,0.5057666516851439,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.2439890000969171,28,1.0,0.4730392156862745,0.6422628951747088,193,0,215,0.5190476190476191,0.4142857142857142,1.0,1.0,12,16,0.9561653396520434,1.220415914490345,28,0.4285714285714285,0.5518987341772152,0.9609452114179006,1.0379571065318922,28,12,12,16,0,0,0,0.1593754924833774,0.1630194038152694,peak2peak,dist_meta_70_20_10,all_terms,0.7,0.2,0.1,position_only,1,3,80,"npos=3, noise=80",456,13.028571428571428,13.0,0.5300925424521464,0.4897605959125789,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.2309648999944329,25,1.0,0.5098039215686274,0.6753246753246753,208,0,200,0.5571428571428572,0.5857142857142856,1.0,1.0,12,13,0.9209087438064728,1.2002570789863245,24,0.5,0.6341463414634146,0.942160174191134,1.2356967992827066,25,12,12,13,0,0,0,0.161396699026227,0.1706275567412376,peak2peak,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,position_only,1,3,80,"npos=3, noise=80",456,13.028571428571428,13.0,0.5686165953782899,0.5493158061450745,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.2241702999453991,26,1.0,0.392156862745098,0.5633802816901409,160,0,248,0.4428571428571428,0.3285714285714285,1.0,1.0,12,14,1.0343269870185252,1.468598114827901,26,0.4615384615384615,0.4732824427480916,0.9385419656971384,1.1385130267781742,26,12,12,14,0,0,0,0.1703395172953605,0.1642987579107284,peak2peak,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,position_only,1,3,80,"npos=3, noise=80",456,13.028571428571428,13.0,0.4595180667702504,0.45989776592615,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.2696909999940544,33,1.0,0.2647058823529412,0.4186046511627907,108,0,300,0.3214285714285714,0.3,1.0,1.0,12,21,0.9908357314267204,1.1941267980762076,32,0.375,0.3648648648648648,0.9729004329004328,1.1783750335931196,33,12,12,21,0,0,0,0.1530886404216289,0.1343846842646598,peak2peak,distance_only,ablation,1.0,0.0,0.0,position_only,2,3,80,"npos=3, noise=80",437,12.485714285714286,12.0,0.3406735641754177,0.3570800035916315,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.2446365999057889,27,1.0,0.4019607843137255,0.5734265734265734,164,0,244,0.4928571428571429,0.4428571428571428,1.0,1.0,12,15,1.0926460290626072,1.6686417680931651,25,0.48,0.5982658959537572,0.8705314832629647,1.1974696279346482,27,12,12,15,0,0,0,0.2100753697256247,0.2093229219317436,peak2peak,intensity_only,ablation,0.0,1.0,0.0,position_only,2,3,80,"npos=3, noise=80",437,12.485714285714286,12.0,0.4955700342116512,0.5055375029594683,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.173214599955827,22,1.0,0.4632352941176471,0.6331658291457286,189,0,219,0.5261904761904762,0.4,1.0,1.0,12,10,1.123940579958734,1.8055492926397407,19,0.631578947368421,0.6927899686520376,0.8863712311080733,1.1920709498119944,22,12,12,10,0,0,0,0.2204129720727602,0.2317881360650062,peak2peak,sigma_only,ablation,0.0,0.0,1.0,position_only,2,3,80,"npos=3, noise=80",437,12.485714285714286,12.0,0.5478342517434438,0.6050812845585711,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.2290217999834567,29,1.0,0.3161764705882353,0.4804469273743016,129,0,279,0.369047619047619,0.3428571428571428,1.0,1.0,12,17,0.9877307538265772,1.196253961481057,28,0.4285714285714285,0.4329608938547486,0.9704844006568144,1.168788032633853,29,12,12,17,0,0,0,0.1555679521212975,0.1343846842646598,peak2peak,dist_int_90_10,distance_intensity,0.9,0.1,0.0,position_only,2,3,80,"npos=3, noise=80",437,12.485714285714286,12.0,0.3937255122004182,0.4126629422718808,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.3235040998551994,27,1.0,0.3872549019607843,0.5583038869257951,158,0,250,0.4333333333333333,0.3857142857142857,1.0,1.0,12,15,0.9892832426266488,1.2018782385916675,26,0.4615384615384615,0.5083798882681564,0.9728564645231312,1.0974761149344652,27,12,12,15,0,0,0,0.1522941992928584,0.1312450617551803,peak2peak,dist_int_75_25,distance_intensity,0.75,0.25,0.0,position_only,2,3,80,"npos=3, noise=80",437,12.485714285714286,12.0,0.4600324478766044,0.4667044674009161,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
