runtime_s,n_tracks,link_precision,link_recall,link_f1,link_tp,link_fp,link_fn,mean_coverage,median_coverage,mean_assigned_coverage,mean_fragments_per_gt,max_fragments_per_gt,assigned_tracks,unassigned_tracks,median_position_error_px,mean_position_error_px,assigned_median_position_error_px,assigned_mean_position_error_px,clear_tp,clear_fp,clear_fn,deta,assa,hota,mota,motp_px,id_switches,fragmentations,mean_fragmentations_per_gt,stage,peak_config,peak_family,peak_distance_weight,peak_intensity_weight,peak_sigma_weight,traj_config,traj_family,traj_position_weight,traj_length_weight,traj_start_frame_weight,candidate_tracks,seed,setup_index,setup,nparticles,intensity_mean,intensity_std,difficulty,cache_version,total_peaks,mean_peaks_per_frame,median_peaks_per_frame,n_gt_fragments,n_source_gt,mean_gt_length,median_gt_length,min_start_frame,max_start_frame,original_gt_count,peak_objective,traj_objective
0.035537200048565865,12,0.8484848484848485,0.5490196078431373,0.6666666666666667,112,20,92,0.7260015568240789,0.9574468085106383,0.5937623248572911,1.0,1.0,5,7,0.9138184641811322,1.0088484125006116,0.9296527772776385,1.2951045385719786,153,58,56,0.5730337078651685,0.7098648241657619,0.6377903043122892,0.416267942583732,1.0088484125006116,8,16,3.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_70_20_10,all_terms,0.7,0.2,0.1,12,0,0,S1,5,800.0,50.0,"S1: N=5, I=800+/-50",fragmented_gt_v2,235,4.7,5.0,5,5,41.8,41.0,0.0,9.0,5,0.6377903043122892,0.6666666666666667
0.041081300005316734,12,0.8484848484848485,0.5490196078431373,0.6666666666666667,112,20,92,0.7260015568240789,0.9574468085106383,0.5937623248572911,1.0,1.0,5,7,0.9138184641811322,1.0088484125006116,0.9296527772776385,1.2951045385719786,153,58,56,0.5730337078651685,0.7098648241657619,0.6377903043122892,0.416267942583732,1.0088484125006116,8,16,3.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_60_20_20,all_terms,0.6,0.2,0.2,12,0,0,S1,5,800.0,50.0,"S1: N=5, I=800+/-50",fragmented_gt_v2,235,4.7,5.0,5,5,41.8,41.0,0.0,9.0,5,0.6377903043122892,0.6666666666666667
0.057784900069236755,12,0.9090909090909091,0.5882352941176471,0.7142857142857143,120,12,84,0.7260015568240789,0.9574468085106383,0.6446185781006746,1.0,1.0,5,7,0.9138184641811322,1.0088484125006116,3.210628100435655,4.497987190757665,153,58,56,0.5730337078651685,0.7098648241657619,0.6377903043122892,0.416267942583732,1.0088484125006116,8,16,3.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,0,0,S1,5,800.0,50.0,"S1: N=5, I=800+/-50",fragmented_gt_v2,235,4.7,5.0,5,5,41.8,41.0,0.0,9.0,5,0.6377903043122892,0.7142857142857143
0.06987060001119971,16,0.8586956521739131,0.4114583333333333,0.5563380281690141,79,13,113,0.7896418344881613,0.8378378378378378,0.4038320366843606,1.0,1.0,5,11,0.7779636397084272,1.1064379211051512,0.6988854502150391,1.1774600538672164,155,96,42,0.5290102389078498,0.5738439915656156,0.5509712760879286,0.15736040609137059,1.1064379211051512,28,21,4.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,position_only,ablation,1.0,0.0,0.0,16,1,0,S1,5,800.0,50.0,"S1: N=5, I=800+/-50",fragmented_gt_v2,294,5.88,6.0,5,5,39.4,37.0,1.0,12.0,5,0.5509712760879286,0.5563380281690141
0.011717100162059069,16,0.8536585365853658,0.546875,0.6666666666666667,105,18,87,0.7896418344881613,0.8378378378378378,0.5399963869416642,1.0,1.0,5,11,0.7779636397084272,1.1064379211051512,2.2867980269858377,28.189670213794816,155,96,42,0.5290102389078498,0.5738439915656156,0.5509712760879286,0.15736040609137059,1.1064379211051512,28,21,4.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,length_only,ablation,0.0,1.0,0.0,16,1,0,S1,5,800.0,50.0,"S1: N=5, I=800+/-50",fragmented_gt_v2,294,5.88,6.0,5,5,39.4,37.0,1.0,12.0,5,0.5509712760879286,0.6666666666666667
0.012478600023314357,16,0.75,0.265625,0.3923076923076923,51,17,141,0.7896418344881613,0.8378378378378378,0.3554952253602928,1.0,1.0,5,11,0.7779636397084272,1.1064379211051512,5.422483706471424,17.835676218228464,155,96,42,0.5290102389078498,0.5738439915656156,0.5509712760879286,0.15736040609137059,1.1064379211051512,28,21,4.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,start_only,ablation,0.0,0.0,1.0,16,1,0,S1,5,800.0,50.0,"S1: N=5, I=800+/-50",fragmented_gt_v2,294,5.88,6.0,5,5,39.4,37.0,1.0,12.0,5,0.5509712760879286,0.3923076923076923
0.07490930007770658,16,0.8695652173913043,0.5208333333333334,0.6514657980456027,100,15,92,0.7896418344881613,0.8378378378378378,0.5624527263395329,1.0,1.0,5,11,0.7779636397084272,1.1064379211051512,0.6993039985140834,1.1118714032472052,155,96,42,0.5290102389078498,0.5738439915656156,0.5509712760879286,0.15736040609137059,1.1064379211051512,28,21,4.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_90_10,position_length,0.9,0.1,0.0,16,1,0,S1,5,800.0,50.0,"S1: N=5, I=800+/-50",fragmented_gt_v2,294,5.88,6.0,5,5,39.4,37.0,1.0,12.0,5,0.5509712760879286,0.6514657980456027
0.08225320000201464,16,0.8620689655172413,0.5208333333333334,0.6493506493506493,100,16,92,0.7896418344881613,0.8378378378378378,0.579844030687359,1.0,1.0,5,11,0.7779636397084272,1.1064379211051512,0.6993039985140834,1.2473443389862657,155,96,42,0.5290102389078498,0.5738439915656156,0.5509712760879286,0.15736040609137059,1.1064379211051512,28,21,4.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_75_25,position_length,0.75,0.25,0.0,16,1,0,S1,5,800.0,50.0,"S1: N=5, I=800+/-50",fragmented_gt_v2,294,5.88,6.0,5,5,39.4,37.0,1.0,12.0,5,0.5509712760879286,0.6493506493506493
0.051827399991452694,16,0.7647058823529411,0.4739583333333333,0.585209003215434,91,28,101,0.7896418344881613,0.8378378378378378,0.5311953820387103,1.0,1.0,5,11,0.7779636397084272,1.1064379211051512,0.6905291223019242,1.2451225108239579,155,96,42,0.5290102389078498,0.5738439915656156,0.5509712760879286,0.15736040609137059,1.1064379211051512,28,21,4.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_60_40,position_length,0.6,0.4,0.0,16,1,0,S1,5,800.0,50.0,"S1: N=5, I=800+/-50",fragmented_gt_v2,294,5.88,6.0,5,5,39.4,37.0,1.0,12.0,5,0.5509712760879286,0.585209003215434
0.07468939991667867,16,0.8380952380952381,0.4583333333333333,0.5925925925925926,88,17,104,0.7896418344881613,0.8378378378378378,0.50734109296703,1.0,1.0,5,11,0.7779636397084272,1.1064379211051512,0.6853764696440311,1.1278334710441573,155,96,42,0.5290102389078498,0.5738439915656156,0.5509712760879286,0.15736040609137059,1.1064379211051512,28,21,4.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_90_10,position_start,0.9,0.0,0.1,16,1,0,S1,5,800.0,50.0,"S1: N=5, I=800+/-50",fragmented_gt_v2,294,5.88,6.0,5,5,39.4,37.0,1.0,12.0,5,0.5509712760879286,0.5925925925925926
0.08116329996846616,16,0.8316831683168316,0.4375,0.5733788395904438,84,17,108,0.7896418344881613,0.8378378378378378,0.480314065940003,1.0,1.0,5,11,0.7779636397084272,1.1064379211051512,0.659723863957451,1.1991734977972037,155,96,42,0.5290102389078498,0.5738439915656156,0.5509712760879286,0.15736040609137059,1.1064379211051512,28,21,4.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_75_25,position_start,0.75,0.0,0.25,16,1,0,S1,5,800.0,50.0,"S1: N=5, I=800+/-50",fragmented_gt_v2,294,5.88,6.0,5,5,39.4,37.0,1.0,12.0,5,0.5509712760879286,0.5733788395904438
0.06859120004810393,16,0.8316831683168316,0.4375,0.5733788395904438,84,17,108,0.7896418344881613,0.8378378378378378,0.480314065940003,1.0,1.0,5,11,0.7779636397084272,1.1064379211051512,0.659723863957451,1.1991734977972037,155,96,42,0.5290102389078498,0.5738439915656156,0.5509712760879286,0.15736040609137059,1.1064379211051512,28,21,4.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_60_40,position_start,0.6,0.0,0.4,16,1,0,S1,5,800.0,50.0,"S1: N=5, I=800+/-50",fragmented_gt_v2,294,5.88,6.0,5,5,39.4,37.0,1.0,12.0,5,0.5509712760879286,0.5733788395904438
0.07313500018790364,16,0.7456140350877193,0.4427083333333333,0.5555555555555556,85,29,107,0.7896418344881613,0.8378378378378378,0.4857194713454083,1.0,1.0,5,11,0.7779636397084272,1.1064379211051512,0.6665526134595832,1.0773147135890266,155,96,42,0.5290102389078498,0.5738439915656156,0.5509712760879286,0.15736040609137059,1.1064379211051512,28,21,4.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_80_10_10,all_terms,0.8,0.1,0.1,16,1,0,S1,5,800.0,50.0,"S1: N=5, I=800+/-50",fragmented_gt_v2,294,5.88,6.0,5,5,39.4,37.0,1.0,12.0,5,0.5509712760879286,0.5555555555555556
0.0644229999743402,16,0.75,0.453125,0.564935064935065,87,29,105,0.7896418344881613,0.8378378378378378,0.49876294960627787,1.0,1.0,5,11,0.7779636397084272,1.1064379211051512,0.6733813629617152,1.1702122579064604,155,96,42,0.5290102389078498,0.5738439915656156,0.5509712760879286,0.15736040609137059,1.1064379211051512,28,21,4.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_70_20_10,all_terms,0.7,0.2,0.1,16,1,0,S1,5,800.0,50.0,"S1: N=5, I=800+/-50",fragmented_gt_v2,294,5.88,6.0,5,5,39.4,37.0,1.0,12.0,5,0.5509712760879286,0.564935064935065
0.08624920016154647,16,0.75,0.453125,0.564935064935065,87,29,105,0.7896418344881613,0.8378378378378378,0.49876294960627787,1.0,1.0,5,11,0.7779636397084272,1.1064379211051512,0.6733813629617152,1.1702122579064604,155,96,42,0.5290102389078498,0.5738439915656156,0.5509712760879286,0.15736040609137059,1.1064379211051512,28,21,4.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_60_20_20,all_terms,0.6,0.2,0.2,16,1,0,S1,5,800.0,50.0,"S1: N=5, I=800+/-50",fragmented_gt_v2,294,5.88,6.0,5,5,39.4,37.0,1.0,12.0,5,0.5509712760879286,0.564935064935065
0.09053509985096753,16,0.8349514563106796,0.4479166666666667,0.5830508474576271,86,17,106,0.7896418344881613,0.8378378378378378,0.4933575442008725,1.0,1.0,5,11,0.7779636397084272,1.1064379211051512,0.6665526134595832,1.2892886052951773,155,96,42,0.5290102389078498,0.5738439915656156,0.5509712760879286,0.15736040609137059,1.1064379211051512,28,21,4.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,16,1,0,S1,5,800.0,50.0,"S1: N=5, I=800+/-50",fragmented_gt_v2,294,5.88,6.0,5,5,39.4,37.0,1.0,12.0,5,0.5509712760879286,0.5830508474576271
0.3750418000854552,24,0.8202764976958525,0.46596858638743455,0.5943238731218697,178,39,204,0.769881728983141,0.9487179487179487,0.4713131581552634,1.0,1.0,10,14,0.8420624196757371,0.9832565566391913,0.7726507501369639,0.9441433727993312,301,140,91,0.5657894736842105,0.6551160901263782,0.608816711198585,0.3698979591836735,0.9832565566391913,16,22,2.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,position_only,ablation,1.0,0.0,0.0,24,0,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,503,10.06,10.0,10,10,39.2,38.5,3.0,12.0,10,0.608816711198585,0.5943238731218697
0.04124439996667206,24,0.8817891373801917,0.7225130890052356,0.7942446043165468,276,37,106,0.769881728983141,0.9487179487179487,0.7305565281881071,1.0,1.0,10,14,0.8420624196757371,0.9832565566391913,6.100231997163712,33.84991176356659,301,140,91,0.5657894736842105,0.6551160901263782,0.608816711198585,0.3698979591836735,0.9832565566391913,16,22,2.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,length_only,ablation,0.0,1.0,0.0,24,0,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,503,10.06,10.0,10,10,39.2,38.5,3.0,12.0,10,0.608816711198585,0.7942446043165468
0.03341060015372932,24,0.8211009174311926,0.468586387434555,0.5966666666666667,179,39,203,0.769881728983141,0.9487179487179487,0.5146803638372207,1.0,1.0,10,14,0.8420624196757371,0.9832565566391913,49.22921261004618,50.34252987864171,301,140,91,0.5657894736842105,0.6551160901263782,0.608816711198585,0.3698979591836735,0.9832565566391913,16,22,2.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,start_only,ablation,0.0,0.0,1.0,24,0,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,503,10.06,10.0,10,10,39.2,38.5,3.0,12.0,10,0.608816711198585,0.5966666666666667
0.3011968999635428,24,0.8406374501992032,0.5523560209424084,0.6666666666666667,211,40,171,0.769881728983141,0.9487179487179487,0.5675435991225465,1.0,1.0,10,14,0.8420624196757371,0.9832565566391913,0.7998444108432143,1.0730339417439019,301,140,91,0.5657894736842105,0.6551160901263782,0.608816711198585,0.3698979591836735,0.9832565566391913,16,22,2.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_90_10,position_length,0.9,0.1,0.0,24,0,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,503,10.06,10.0,10,10,39.2,38.5,3.0,12.0,10,0.608816711198585,0.6666666666666667
0.23657660000026226,24,0.8120567375886525,0.599476439790576,0.6897590361445782,229,53,153,0.769881728983141,0.9487179487179487,0.6223231762705448,1.0,1.0,10,14,0.8420624196757371,0.9832565566391913,0.8598891617220016,1.5484004495230808,301,140,91,0.5657894736842105,0.6551160901263782,0.608816711198585,0.3698979591836735,0.9832565566391913,16,22,2.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_75_25,position_length,0.75,0.25,0.0,24,0,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,503,10.06,10.0,10,10,39.2,38.5,3.0,12.0,10,0.608816711198585,0.6897590361445782
0.22130990005098283,24,0.8120567375886525,0.599476439790576,0.6897590361445782,229,53,153,0.769881728983141,0.9487179487179487,0.6223231762705448,1.0,1.0,10,14,0.8420624196757371,0.9832565566391913,0.8598891617220016,1.5484004495230808,301,140,91,0.5657894736842105,0.6551160901263782,0.608816711198585,0.3698979591836735,0.9832565566391913,16,22,2.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_60_40,position_length,0.6,0.4,0.0,24,0,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,503,10.06,10.0,10,10,39.2,38.5,3.0,12.0,10,0.608816711198585,0.6897590361445782
0.37365689990110695,24,0.8260869565217391,0.4973821989528796,0.6209150326797386,190,40,192,0.769881728983141,0.9487179487179487,0.5108430726851779,1.0,1.0,10,14,0.8420624196757371,0.9832565566391913,0.8215839698384403,1.1440915153207016,301,140,91,0.5657894736842105,0.6551160901263782,0.608816711198585,0.3698979591836735,0.9832565566391913,16,22,2.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_90_10,position_start,0.9,0.0,0.1,24,0,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,503,10.06,10.0,10,10,39.2,38.5,3.0,12.0,10,0.608816711198585,0.6209150326797386
0.3869178998284042,24,0.8307086614173228,0.5523560209424084,0.6635220125786163,211,43,171,0.769881728983141,0.9487179487179487,0.5708295774085247,1.0,1.0,10,14,0.8420624196757371,0.9832565566391913,0.8671463526525626,1.6054680606403924,301,140,91,0.5657894736842105,0.6551160901263782,0.608816711198585,0.3698979591836735,0.9832565566391913,16,22,2.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_75_25,position_start,0.75,0.0,0.25,24,0,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,503,10.06,10.0,10,10,39.2,38.5,3.0,12.0,10,0.608816711198585,0.6635220125786163
0.2513804000336677,24,0.8307086614173228,0.5523560209424084,0.6635220125786163,211,43,171,0.769881728983141,0.9487179487179487,0.5708295774085247,1.0,1.0,10,14,0.8420624196757371,0.9832565566391913,0.8671463526525626,1.6054680606403924,301,140,91,0.5657894736842105,0.6551160901263782,0.608816711198585,0.3698979591836735,0.9832565566391913,16,22,2.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_60_40,position_start,0.6,0.0,0.4,24,0,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,503,10.06,10.0,10,10,39.2,38.5,3.0,12.0,10,0.608816711198585,0.6635220125786163
0.3554338999092579,24,0.8279569892473119,0.6047120418848168,0.6989409984871408,231,48,151,0.769881728983141,0.9487179487179487,0.6275863341652815,1.0,1.0,10,14,0.8420624196757371,0.9832565566391913,0.8598891617220016,1.541521853796535,301,140,91,0.5657894736842105,0.6551160901263782,0.608816711198585,0.3698979591836735,0.9832565566391913,16,22,2.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_80_10_10,all_terms,0.8,0.1,0.1,24,0,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,503,10.06,10.0,10,10,39.2,38.5,3.0,12.0,10,0.608816711198585,0.6989409984871408
0.26344859995879233,24,0.8279569892473119,0.6047120418848168,0.6989409984871408,231,48,151,0.769881728983141,0.9487179487179487,0.6275863341652815,1.0,1.0,10,14,0.8420624196757371,0.9832565566391913,0.8598891617220016,1.541521853796535,301,140,91,0.5657894736842105,0.6551160901263782,0.608816711198585,0.3698979591836735,0.9832565566391913,16,22,2.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_70_20_10,all_terms,0.7,0.2,0.1,24,0,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,503,10.06,10.0,10,10,39.2,38.5,3.0,12.0,10,0.608816711198585,0.6989409984871408
0.2145100999623537,24,0.8279569892473119,0.6047120418848168,0.6989409984871408,231,48,151,0.769881728983141,0.9487179487179487,0.6275863341652815,1.0,1.0,10,14,0.8420624196757371,0.9832565566391913,0.8598891617220016,1.541521853796535,301,140,91,0.5657894736842105,0.6551160901263782,0.608816711198585,0.3698979591836735,0.9832565566391913,16,22,2.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_60_20_20,all_terms,0.6,0.2,0.2,24,0,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,503,10.06,10.0,10,10,39.2,38.5,3.0,12.0,10,0.608816711198585,0.6989409984871408
0.2025503001641482,24,0.8279569892473119,0.6047120418848168,0.6989409984871408,231,48,151,0.769881728983141,0.9487179487179487,0.6275863341652815,1.0,1.0,10,14,0.8420624196757371,0.9832565566391913,0.8598891617220016,1.541521853796535,301,140,91,0.5657894736842105,0.6551160901263782,0.608816711198585,0.3698979591836735,0.9832565566391913,16,22,2.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,24,0,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,503,10.06,10.0,10,10,39.2,38.5,3.0,12.0,10,0.608816711198585,0.6989409984871408
