runtime_s,n_tracks,link_precision,link_recall,link_f1,link_tp,link_fp,link_fn,mean_coverage,median_coverage,mean_assigned_coverage,mean_fragments_per_gt,max_fragments_per_gt,assigned_tracks,unassigned_tracks,median_position_error_px,mean_position_error_px,assigned_median_position_error_px,assigned_mean_position_error_px,clear_tp,clear_fp,clear_fn,deta,assa,hota,hota_identity,hota_requires_identity_match,mota,motp_px,idtp,idfp,idfn,id_precision,id_recall,idf1,id_switches,fragmentations,mean_fragmentations_per_gt,stage,peak_config,peak_family,peak_distance_weight,peak_intensity_weight,peak_sigma_weight,traj_config,traj_family,traj_position_weight,traj_length_weight,traj_start_frame_weight,candidate_tracks,seed,setup_index,setup,nparticles,intensity_mean,intensity_std,difficulty,cache_version,total_peaks,mean_peaks_per_frame,median_peaks_per_frame,n_gt_fragments,n_source_gt,mean_gt_length,median_gt_length,min_start_frame,max_start_frame,original_gt_count,traj_objective
0.14509459980763495,16,1.0,0.4857142857142857,0.6538461538461539,119,0,126,0.476,0.28,0.5399999999999999,1.0,1.0,5,11,0.6606562298865023,0.9165253828953998,0.7144193811973464,1.3769708421050204,119,132,131,0.31151832460732987,1.0,0.5581382665678191,assigned,True,-0.052000000000000046,0.9165253828953998,119,132,131,0.47410358565737054,0.476,0.4750499001996008,0,14,2.8,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_60_40,position_length,0.6,0.4,0.0,16,1,0,S1,5,800.0,50.0,"S1 (N=5, I=800+/-50)",traj2traj_hota_assigned_v2,294,5.88,6.0,5,5,50.0,50.0,0.0,0.0,5,0.5581382665678191
0.1417096999939531,16,1.0,0.3877551020408163,0.5588235294117647,95,0,150,0.372,0.28,0.42400000000000004,1.0,1.0,5,11,0.6606562298865023,0.9565636086126412,0.7086110347432233,1.3552156291877406,93,158,157,0.22794117647058823,1.0,0.4774318553161155,assigned,True,-0.26,0.9565636086126412,93,158,157,0.3705179282868526,0.372,0.3712574850299401,0,11,2.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_90_10,position_start,0.9,0.0,0.1,16,1,0,S1,5,800.0,50.0,"S1 (N=5, I=800+/-50)",traj2traj_hota_assigned_v2,294,5.88,6.0,5,5,50.0,50.0,0.0,0.0,5,0.4774318553161155
0.15803939988836646,16,1.0,0.3877551020408163,0.5588235294117647,95,0,150,0.372,0.28,0.42400000000000004,1.0,1.0,5,11,0.6606562298865023,0.9565636086126412,0.7086110347432233,1.3552156291877406,93,158,157,0.22794117647058823,1.0,0.4774318553161155,assigned,True,-0.26,0.9565636086126412,93,158,157,0.3705179282868526,0.372,0.3712574850299401,0,11,2.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_75_25,position_start,0.75,0.0,0.25,16,1,0,S1,5,800.0,50.0,"S1 (N=5, I=800+/-50)",traj2traj_hota_assigned_v2,294,5.88,6.0,5,5,50.0,50.0,0.0,0.0,5,0.4774318553161155
0.16797780012711883,16,1.0,0.3877551020408163,0.5588235294117647,95,0,150,0.372,0.28,0.42400000000000004,1.0,1.0,5,11,0.6606562298865023,0.9565636086126412,0.7086110347432233,1.3552156291877406,93,158,157,0.22794117647058823,1.0,0.4774318553161155,assigned,True,-0.26,0.9565636086126412,93,158,157,0.3705179282868526,0.372,0.3712574850299401,0,11,2.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_60_40,position_start,0.6,0.0,0.4,16,1,0,S1,5,800.0,50.0,"S1 (N=5, I=800+/-50)",traj2traj_hota_assigned_v2,294,5.88,6.0,5,5,50.0,50.0,0.0,0.0,5,0.4774318553161155
0.14836949994787574,16,1.0,0.3877551020408163,0.5588235294117647,95,0,150,0.372,0.28,0.42400000000000004,1.0,1.0,5,11,0.6606562298865023,0.9565636086126412,0.7086110347432233,1.3552156291877406,93,158,157,0.22794117647058823,1.0,0.4774318553161155,assigned,True,-0.26,0.9565636086126412,93,158,157,0.3705179282868526,0.372,0.3712574850299401,0,11,2.2,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_80_10_10,all_terms,0.8,0.1,0.1,16,1,0,S1,5,800.0,50.0,"S1 (N=5, I=800+/-50)",traj2traj_hota_assigned_v2,294,5.88,6.0,5,5,50.0,50.0,0.0,0.0,5,0.4774318553161155
0.13068599998950958,16,1.0,0.46530612244897956,0.6350974930362117,114,0,131,0.45200000000000007,0.28,0.504,1.0,1.0,5,11,0.6606562298865023,0.9141624647155008,0.7056310278770432,1.2539111079823526,113,138,137,0.2912371134020619,1.0,0.5396638892885662,assigned,True,-0.10000000000000009,0.9141624647155008,113,138,137,0.450199203187251,0.452,0.4510978043912176,0,12,2.4,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_70_20_10,all_terms,0.7,0.2,0.1,16,1,0,S1,5,800.0,50.0,"S1 (N=5, I=800+/-50)",traj2traj_hota_assigned_v2,294,5.88,6.0,5,5,50.0,50.0,0.0,0.0,5,0.5396638892885662
0.14887509983964264,16,1.0,0.39591836734693875,0.5672514619883041,97,0,148,0.368,0.28,0.43600000000000005,1.0,1.0,5,11,0.6595585267012196,0.9150468956599047,0.7157070638041118,1.4929360986521223,92,159,158,0.22493887530562348,1.0,0.4742772135635693,assigned,True,-0.268,0.9150468956599047,92,159,158,0.3665338645418327,0.368,0.3672654690618763,0,14,2.8,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_60_20_20,all_terms,0.6,0.2,0.2,16,1,0,S1,5,800.0,50.0,"S1 (N=5, I=800+/-50)",traj2traj_hota_assigned_v2,294,5.88,6.0,5,5,50.0,50.0,0.0,0.0,5,0.4742772135635693
0.153080599848181,16,1.0,0.39591836734693875,0.5672514619883041,97,0,148,0.368,0.28,0.43600000000000005,1.0,1.0,5,11,0.6595585267012196,0.9150468956599047,0.7157070638041118,1.4929360986521223,92,159,158,0.22493887530562348,1.0,0.4742772135635693,assigned,True,-0.268,0.9150468956599047,92,159,158,0.3665338645418327,0.368,0.3672654690618763,0,14,2.8,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,16,1,0,S1,5,800.0,50.0,"S1 (N=5, I=800+/-50)",traj2traj_hota_assigned_v2,294,5.88,6.0,5,5,50.0,50.0,0.0,0.0,5,0.4742772135635693
0.13538450002670288,13,1.0,0.5714285714285714,0.7272727272727273,140,0,105,0.596,0.68,0.596,1.0,1.0,5,8,0.5859392505787554,0.6781468653351119,0.5859392505787554,0.678146865335112,149,114,101,0.40934065934065933,1.0,0.639797358028821,assigned,True,0.14,0.6781468653351119,149,114,101,0.5665399239543726,0.596,0.580896686159844,0,4,0.8,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,position_only,ablation,1.0,0.0,0.0,13,2,0,S1,5,800.0,50.0,"S1 (N=5, I=800+/-50)",traj2traj_hota_assigned_v2,285,5.7,6.0,5,5,50.0,50.0,0.0,0.0,5,0.639797358028821
0.016754399985074997,13,1.0,0.6816326530612244,0.8106796116504854,167,0,78,0.0,0.0,0.704,1.0,1.0,5,8,,,75.81174671328803,73.65228575112391,0,263,250,0.0,0.0,0.0,assigned,True,-1.052,,0,263,250,0.0,0.0,,0,0,0.0,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,length_only,ablation,0.0,1.0,0.0,13,2,0,S1,5,800.0,50.0,"S1 (N=5, I=800+/-50)",traj2traj_hota_assigned_v2,285,5.7,6.0,5,5,50.0,50.0,0.0,0.0,5,0.0
