seed,difficulty,peak_config,peak_family,peak_distance_weight,peak_intensity_weight,peak_sigma_weight,runtime_s,hota,deta,assa,tp,fp,fn
3,"S1 (N=5, I=800+/-50)",intensity_only,ablation,0.0,1.0,0.0,0.08260439988225698,0.42901897032957687,0.8362369337979094,0.2201018269627527,240,37,10
3,"S1 (N=5, I=800+/-50)",sigma_only,ablation,0.0,0.0,1.0,0.08275220007635653,0.4469892832983786,0.8275862068965517,0.24142429842184782,240,40,10
3,"S1 (N=5, I=800+/-50)",dist_int_90_10,distance_intensity,0.9,0.1,0.0,0.17762860003858805,0.37837770092645234,0.8321917808219178,0.17203929173271293,243,42,7
3,"S1 (N=5, I=800+/-50)",dist_int_75_25,distance_intensity,0.75,0.25,0.0,0.12747549987398088,0.4100085731011603,0.8281786941580757,0.2029840071982855,241,41,9
3,"S1 (N=5, I=800+/-50)",dist_int_60_40,distance_intensity,0.6,0.4,0.0,0.14487509988248348,0.42005668604115937,0.8247422680412371,0.2139427386290559,240,41,10
3,"S1 (N=5, I=800+/-50)",dist_sig_90_10,distance_sigma,0.9,0.0,0.1,0.17244639992713928,0.4096238517717574,0.8368055555555556,0.2005145625842956,241,38,9
3,"S1 (N=5, I=800+/-50)",dist_sig_75_25,distance_sigma,0.75,0.0,0.25,0.12684219982475042,0.415379764350887,0.8362369337979094,0.20632950023933727,240,37,10
3,"S1 (N=5, I=800+/-50)",dist_sig_60_40,distance_sigma,0.6,0.0,0.4,0.1972153999377042,0.45590846418017344,0.8391608391608392,0.24769092885575666,240,36,10
3,"S1 (N=5, I=800+/-50)",dist_meta_80_10_10,all_terms,0.8,0.1,0.1,0.11739949998445809,0.4115714266731182,0.8333333333333334,0.2032692471044951,240,38,10
3,"S1 (N=5, I=800+/-50)",dist_meta_70_20_10,all_terms,0.7,0.2,0.1,0.13990939990617335,0.40338281848447693,0.8275862068965517,0.1966172187169139,240,40,10
3,"S1 (N=5, I=800+/-50)",dist_meta_50_40_10,all_terms,0.5,0.4,0.1,0.11212720000185072,0.42893269881954527,0.8213058419243986,0.2240130907696069,239,41,11
3,"S1 (N=5, I=800+/-50)",equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.20004209992475808,0.4541818336457239,0.8298611111111112,0.24857308681159873,239,38,11
0,"S2 (N=10, I=700+/-100)",distance_only,ablation,1.0,0.0,0.0,0.2994129001162946,0.42098823233387805,0.7452991452991453,0.23779859789382551,436,85,64
0,"S2 (N=10, I=700+/-100)",intensity_only,ablation,0.0,1.0,0.0,0.3526439000852406,0.3862365802095386,0.7219430485762144,0.20663499175754,431,97,69
0,"S2 (N=10, I=700+/-100)",sigma_only,ablation,0.0,0.0,1.0,0.3689663000404835,0.4218185724210353,0.7583187390542907,0.23463868011651695,433,71,67
0,"S2 (N=10, I=700+/-100)",dist_int_90_10,distance_intensity,0.9,0.1,0.0,0.3937229998409748,0.4529294637586131,0.7538994800693241,0.27211200506704275,435,77,65
0,"S2 (N=10, I=700+/-100)",dist_int_75_25,distance_intensity,0.75,0.25,0.0,0.39160149986855686,0.4559381546001772,0.7646017699115044,0.2718795705171795,432,65,68
0,"S2 (N=10, I=700+/-100)",dist_int_60_40,distance_intensity,0.6,0.4,0.0,0.4324120997916907,0.4688772558862391,0.7726465364120781,0.28453616333841764,435,63,65
0,"S2 (N=10, I=700+/-100)",dist_sig_90_10,distance_sigma,0.9,0.0,0.1,0.6124177998863161,0.4403068273016579,0.7779751332149201,0.24919832767314717,438,63,62
0,"S2 (N=10, I=700+/-100)",dist_sig_75_25,distance_sigma,0.75,0.0,0.25,0.44218820007517934,0.468319001092995,0.7833935018050542,0.2799649043289086,434,54,66
0,"S2 (N=10, I=700+/-100)",dist_sig_60_40,distance_sigma,0.6,0.0,0.4,0.36434129998087883,0.44446280922153075,0.7606382978723404,0.25971238804787294,429,64,71
0,"S2 (N=10, I=700+/-100)",dist_meta_80_10_10,all_terms,0.8,0.1,0.1,0.3883225000463426,0.44772847889030865,0.7821428571428571,0.25629690149150813,438,60,62
0,"S2 (N=10, I=700+/-100)",dist_meta_70_20_10,all_terms,0.7,0.2,0.1,0.4377071000635624,0.4328649946474962,0.7680140597539543,0.24396962687272236,437,69,63
0,"S2 (N=10, I=700+/-100)",dist_meta_50_40_10,all_terms,0.5,0.4,0.1,0.4955498999916017,0.4744099770952082,0.7736185383244206,0.2909248101201706,434,61,66
0,"S2 (N=10, I=700+/-100)",equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5082637001760304,0.43188486892036426,0.7570422535211268,0.24638590400311772,430,68,70
1,"S2 (N=10, I=700+/-100)",distance_only,ablation,1.0,0.0,0.0,0.3383810000959784,0.4088549544769399,0.8108581436077058,0.2061548929589514,463,71,37
1,"S2 (N=10, I=700+/-100)",intensity_only,ablation,0.0,1.0,0.0,0.34369480004534125,0.4444329395530628,0.8586956521739131,0.23002403384682818,474,52,26
1,"S2 (N=10, I=700+/-100)",sigma_only,ablation,0.0,0.0,1.0,0.42524729995056987,0.43482244498064465,0.8243478260869566,0.22935774520863672,474,75,26
1,"S2 (N=10, I=700+/-100)",dist_int_90_10,distance_intensity,0.9,0.1,0.0,0.5760597998742014,0.4255638109548392,0.8256227758007118,0.21935508867081085,464,62,36
1,"S2 (N=10, I=700+/-100)",dist_int_75_25,distance_intensity,0.75,0.25,0.0,0.4465978001244366,0.4411329707239043,0.8300536672629696,0.23444062177493669,464,59,36
1,"S2 (N=10, I=700+/-100)",dist_int_60_40,distance_intensity,0.6,0.4,0.0,0.513083300087601,0.45855572945796774,0.8351254480286738,0.25178655196663247,466,58,34
1,"S2 (N=10, I=700+/-100)",dist_sig_90_10,distance_sigma,0.9,0.0,0.1,0.3702699998393655,0.44656390610965707,0.8375451263537906,0.23809979422610492,464,54,36
1,"S2 (N=10, I=700+/-100)",dist_sig_75_25,distance_sigma,0.75,0.0,0.25,0.3610662000719458,0.4369186263043679,0.8262411347517731,0.2310437933703787,466,64,34
1,"S2 (N=10, I=700+/-100)",dist_sig_60_40,distance_sigma,0.6,0.0,0.4,0.4273292999714613,0.4434784814075783,0.8342245989304813,0.23575565108451232,468,61,32
1,"S2 (N=10, I=700+/-100)",dist_meta_80_10_10,all_terms,0.8,0.1,0.1,0.47601310000754893,0.4358759584830831,0.8202846975088968,0.23161208755998494,461,62,39
1,"S2 (N=10, I=700+/-100)",dist_meta_70_20_10,all_terms,0.7,0.2,0.1,0.5431009999010712,0.4382796310456773,0.8085106382978723,0.23758380643442492,456,64,44
1,"S2 (N=10, I=700+/-100)",dist_meta_50_40_10,all_terms,0.5,0.4,0.1,0.5690484999213368,0.4406973165504828,0.8180212014134276,0.2374194268794272,463,66,37
1,"S2 (N=10, I=700+/-100)",equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4635246000252664,0.46281755156914667,0.8312159709618875,0.25769486333688496,458,51,42
2,"S2 (N=10, I=700+/-100)",distance_only,ablation,1.0,0.0,0.0,0.392506199888885,0.4560008401750707,0.8350877192982457,0.24899990915338469,476,70,24
2,"S2 (N=10, I=700+/-100)",intensity_only,ablation,0.0,1.0,0.0,0.38003119989298284,0.5381696488351851,0.8412698412698413,0.3442730937438745,477,67,23
2,"S2 (N=10, I=700+/-100)",sigma_only,ablation,0.0,0.0,1.0,0.3658389998599887,0.44370380834303036,0.8310104529616724,0.23690805432887707,477,74,23
2,"S2 (N=10, I=700+/-100)",dist_int_90_10,distance_intensity,0.9,0.1,0.0,0.4335284000262618,0.44754104358238,0.8310104529616724,0.24102342512897804,477,74,23
2,"S2 (N=10, I=700+/-100)",dist_int_75_25,distance_intensity,0.75,0.25,0.0,0.41733459988608956,0.525100695325624,0.8553345388788427,0.32236596056658345,473,53,27
2,"S2 (N=10, I=700+/-100)",dist_int_60_40,distance_intensity,0.6,0.4,0.0,0.4857249998021871,0.5045695995229601,0.8405017921146953,0.3029029600546274,469,58,31
2,"S2 (N=10, I=700+/-100)",dist_sig_90_10,distance_sigma,0.9,0.0,0.1,0.42406559991650283,0.46547722977736306,0.8453427065026362,0.2563091273805559,481,69,19
2,"S2 (N=10, I=700+/-100)",dist_sig_75_25,distance_sigma,0.75,0.0,0.25,0.49844320002011955,0.4717425894669114,0.8266199649737302,0.2692181173291879,472,71,28
2,"S2 (N=10, I=700+/-100)",dist_sig_60_40,distance_sigma,0.6,0.0,0.4,0.43661380000412464,0.4628365019991557,0.8441330998248686,0.2537723347505956,482,71,18
