r2_threshold,n,gt_total_mean,mean_gt_per_frame,localized_total_mean,localized_total_ci95,mean_localized_per_frame_mean,mean_localized_per_frame_ci95,mean_abs_count_error_per_frame_mean,mean_abs_count_error_per_frame_ci95,rmse_count_per_frame_mean,rmse_count_per_frame_ci95,precision_mean,precision_ci95,recall_mean,recall_ci95,f1_mean,f1_ci95,mean_position_error_px_mean,mean_position_error_px_ci95,median_position_error_px_mean,median_position_error_px_ci95,mean_kept_r2_mean,mean_kept_r2_ci95,mean_kept_sigma_px_mean,mean_kept_sigma_px_ci95,runtime_s_mean,runtime_s_ci95
0.4,3,790.3333333333334,19.758333333333336,790.6666666666666,25.713460374761784,19.766666666666666,0.6428365093690446,1.1583333333333334,0.2628601233440411,1.5252834815456697,0.3052516765140993,0.8860910492391382,0.03202839119606125,0.8864488845093311,0.04074278207984941,0.8862213463627308,0.0355574568516729,0.9265760701592861,0.11094257405068768,0.7776517614017805,0.1083263120449548,0.8724450782301933,0.020888985357949495,1.2019364261142542,0.04614386810622502,5.006407066714019,0.7738341390153481
0.45,3,790.3333333333334,19.758333333333336,788.6666666666666,26.834428963139455,19.71666666666667,0.6708607240784856,1.1416666666666666,0.32172935485867277,1.5220604150619408,0.33473016602204936,0.8867078650365648,0.033385262061864124,0.8847530664108083,0.039726668171288074,0.8856753100933153,0.035476170568351686,0.9271031911173179,0.10953337611426205,0.778055868729565,0.10770177140744434,0.873634294152921,0.022560817886924666,1.2004988080154442,0.04749982562560772,4.715964533311005,0.331327471343048
0.5,3,790.3333333333334,19.758333333333336,786.3333333333334,26.546566214442457,19.658333333333335,0.6636641553610628,1.1500000000000001,0.3533440249954709,1.5286406503865928,0.3485764037080605,0.8872058987964196,0.03384469992333321,0.8826527262747539,0.04076018502921797,0.8848701490521768,0.03631898372816887,0.9240406504139674,0.10768059593947647,0.776935213109514,0.10756892334304803,0.8748092450059509,0.022031555003160716,1.2005873821766635,0.04653444564500975,5.353546866603817,0.6330079466134662
0.55,3,790.3333333333334,19.758333333333336,776.0,19.336900820279688,19.400000000000002,0.483422520506993,1.1916666666666667,0.3861719536395384,1.6081257577307984,0.37256728622383933,0.8916508372383062,0.03337578562819424,0.8755163520300115,0.03929720104111995,0.8834895863043543,0.03609601593894577,0.9207342732228314,0.10782947906645282,0.7743002764597335,0.1052749671520267,0.8793316129280738,0.019818800878976455,1.1987642692925373,0.04129374547069072,4.579856266733259,1.2656447472629435
0.6,3,790.3333333333334,19.758333333333336,767.6666666666666,19.805808351199513,19.191666666666666,0.4951452087799879,1.2666666666666666,0.43857357168185335,1.6863348879917368,0.37430692284568823,0.8970636721514508,0.02818599049600651,0.8713476648600991,0.034336080462227386,0.8839928167624791,0.030886742869723774,0.9184080410774564,0.10726307944182847,0.7733171483677702,0.1066066638971861,0.8825831708670281,0.019409869382279437,1.196396709171314,0.039568145008387554,5.618715099990368,1.2693021350839826
0.65,3,790.3333333333334,19.758333333333336,751.3333333333334,21.18049836786451,18.783333333333335,0.529512459196613,1.425,0.4552870889157009,1.887229514201856,0.3920769895501794,0.9040842860868787,0.023112785074227617,0.8595647922447252,0.03580879359589429,0.8812135048625077,0.02925721388069381,0.9130901896242086,0.10613915614168053,0.7706678296968362,0.10492447074483316,0.8880841763821143,0.017678028786777933,1.1911502770400488,0.035681214903786895,4.958550233316298,0.5902302344484254
0.7,3,790.3333333333334,19.758333333333336,726.0,24.81806868661084,18.150000000000002,0.6204517171652703,1.8416666666666668,0.6636641553610616,2.3000158349599764,0.6222711789987823,0.9184138431211945,0.023397433485664355,0.8439898024012654,0.0480786864998712,0.879512968950932,0.03664671427459107,0.9035446676840849,0.1003599494536243,0.76216321829931,0.10436850815284361,0.8952217148846771,0.01495218743279031,1.1787873654497087,0.03496642882341317,6.337428700178862,2.9090090026379087
